N_THREADS	N_TRANSACTIONS	TIME	N_ABORTS	PROCESS_READ_TIME	PROCESS_WRITE_TIME	PROCESS_VALIDATION_TIME	PROCESS_OTHER_TIME	COMMIT_VALIDATION_TIME	COMMIT_OTHER_TIME	WASTED_TIME
1	192	205.61	0	0.000122314	0.000779114	0	0.0466643	2.48571e-07	4.95429e-05	2.39714e-06
1	192	205.61	0	0.000122314	0.000779114	0	0.0466643	2.48571e-07	4.95429e-05	2.39714e-06
1	192	205.61	0	0.000122314	0.000779114	0	0.0466643	2.48571e-07	4.95429e-05	2.39714e-06
1	192	205.59	0	0.000122463	0.000779189	0	0.0465743	2.51429e-07	4.95857e-05	2.41143e-06
1	192	205.59	0	0.000122463	0.000779189	0	0.0465743	2.51429e-07	4.95857e-05	2.41143e-06
1	192	205.59	0	0.000122463	0.000779189	0	0.0465743	2.51429e-07	4.95857e-05	2.41143e-06
1	192	205.66	0	0.00012238	0.000779029	0	0.0469394	2.48571e-07	4.95943e-05	2.42286e-06
1	192	205.66	0	0.00012238	0.000779029	0	0.0469394	2.48571e-07	4.95943e-05	2.42286e-06
1	192	205.66	0	0.00012238	0.000779029	0	0.0469394	2.48571e-07	4.95943e-05	2.42286e-06
1	192	205.66	0	0.00012238	0.000779029	0	0.0469394	2.48571e-07	4.95943e-05	2.42286e-06
2	192	118.475	5.88235	0.000124311	0.000791563	0	0.0565678	2.51429e-07	5.01943e-05	0.0141839	118.57
2	192	118.475	5.88235	0.000124311	0.000791563	0	0.0565678	2.51429e-07	5.01943e-05	0.0141839	118.57
2	192	118.475	5.88235	0.000124311	0.000791563	0	0.0565678	2.51429e-07	5.01943e-05	0.0141839	118.57
2	192	118.501	5.88235	0.000124274	0.000791714	0	0.0568044	2.48571e-07	5.02714e-05	0.0142075	118.61
2	192	118.501	5.88235	0.000124274	0.000791714	0	0.0568044	2.48571e-07	5.02714e-05	0.0142075	118.61
2	192	118.501	5.88235	0.000124274	0.000791714	0	0.0568044	2.48571e-07	5.02714e-05	0.0142075	118.61
2	192	118.472	6.79612	0.000124326	0.000791571	0	0.0565444	2.48571e-07	5.02943e-05	0.0141798	118.58
2	192	118.472	6.79612	0.000124326	0.000791571	0	0.0565444	2.48571e-07	5.02943e-05	0.0141798	118.58
2	192	118.472	6.79612	0.000124326	0.000791571	0	0.0565444	2.48571e-07	5.02943e-05	0.0141798	118.58
2	192	118.472	6.79612	0.000124326	0.000791571	0	0.0565444	2.48571e-07	5.02943e-05	0.0141798	118.58
3	192	96.0531	16.8831	0.00012688	0.000799337	0	0.0600175	2.48571e-07	5.126e-05	0.0665758	96.15
3	192	96.0531	16.8831	0.00012688	0.000799337	0	0.0600175	2.48571e-07	5.126e-05	0.0665758	96.15
3	192	96.0531	16.8831	0.00012688	0.000799337	0	0.0600175	2.48571e-07	5.126e-05	0.0665758	96.15
3	192	96.0308	14.2857	0.000126749	0.000799331	0	0.0597732	2.48571e-07	5.12171e-05	0.0664867	96.13
3	192	96.0308	14.2857	0.000126749	0.000799331	0	0.0597732	2.48571e-07	5.12171e-05	0.0664867	96.13
3	192	96.0308	14.2857	0.000126749	0.000799331	0	0.0597732	2.48571e-07	5.12171e-05	0.0664867	96.13
3	192	90.7547	14.6667	0.000126891	0.000805389	0	0.0606425	2.48571e-07	5.12171e-05	0.121188	90.87
3	192	90.7547	14.6667	0.000126891	0.000805389	0	0.0606425	2.48571e-07	5.12171e-05	0.121188	90.87
3	192	90.7547	14.6667	0.000126891	0.000805389	0	0.0606425	2.48571e-07	5.12171e-05	0.121188	90.87
3	192	90.7547	14.6667	0.000126891	0.000805389	0	0.0606425	2.48571e-07	5.12171e-05	0.121188	90.87
4	192	80.8118	21.6327	0.000128626	0.000813497	0	0.129512	2.48571e-07	5.16571e-05	0.0960444	80.94
4	192	80.8118	21.6327	0.000128626	0.000813497	0	0.129512	2.48571e-07	5.16571e-05	0.0960444	80.94
4	192	80.8118	21.6327	0.000128626	0.000813497	0	0.129512	2.48571e-07	5.16571e-05	0.0960444	80.94
4	192	80.7878	20.9877	0.000128566	0.000813349	0	0.129171	2.48571e-07	5.16829e-05	0.0958882	80.90
4	192	80.7878	20.9877	0.000128566	0.000813349	0	0.129171	2.48571e-07	5.16829e-05	0.0958882	80.90
4	192	80.7878	20.9877	0.000128566	0.000813349	0	0.129171	2.48571e-07	5.16829e-05	0.0958882	80.90
4	192	80.791	19.6653	0.00012856	0.000813443	0	0.12922	2.48571e-07	5.16543e-05	0.095919	80.89
4	192	80.791	19.6653	0.00012856	0.000813443	0	0.12922	2.48571e-07	5.16543e-05	0.095919	80.89
4	192	80.791	19.6653	0.00012856	0.000813443	0	0.12922	2.48571e-07	5.16543e-05	0.095919	80.89
4	192	80.791	19.6653	0.00012856	0.000813443	0	0.12922	2.48571e-07	5.16543e-05	0.095919	80.89
5	192	70.9655	29.927	0.000132526	0.000836686	0	0.140367	2.42857e-07	5.31286e-05	0.151986	71.10
5	192	70.9655	29.927	0.000132526	0.000836686	0	0.140367	2.42857e-07	5.31286e-05	0.151986	71.10
5	192	70.9655	29.927	0.000132526	0.000836686	0	0.140367	2.42857e-07	5.31286e-05	0.151986	71.10
5	192	70.9742	39.2405	0.000132337	0.000836917	0	0.140483	2.45714e-07	5.30286e-05	0.152065	71.08
5	192	70.9742	39.2405	0.000132337	0.000836917	0	0.140483	2.45714e-07	5.30286e-05	0.152065	71.08
5	192	70.9742	39.2405	0.000132337	0.000836917	0	0.140483	2.45714e-07	5.30286e-05	0.152065	71.08
5	192	70.9888	36.2126	0.000132546	0.000836831	0	0.14069	2.45714e-07	5.30829e-05	0.152185	71.10
5	192	70.9888	36.2126	0.000132546	0.000836831	0	0.14069	2.45714e-07	5.30829e-05	0.152185	71.10
5	192	70.9888	36.2126	0.000132546	0.000836831	0	0.14069	2.45714e-07	5.30829e-05	0.152185	71.10
5	192	70.9888	36.2126	0.000132546	0.000836831	0	0.14069	2.45714e-07	5.30829e-05	0.152185	71.10
6	192	63.547	32.6316	0.000135331	0.000849606	0	0.150486	2.42857e-07	5.39314e-05	0.170051	63.65
6	192	63.547	32.6316	0.000135331	0.000849606	0	0.150486	2.42857e-07	5.39314e-05	0.170051	63.65
6	192	63.547	32.6316	0.000135331	0.000849606	0	0.150486	2.42857e-07	5.39314e-05	0.170051	63.65
6	192	63.5441	53.9568	0.000135031	0.000849663	0	0.150487	2.42857e-07	5.39771e-05	0.17014	63.66
6	192	63.5441	53.9568	0.000135031	0.000849663	0	0.150487	2.42857e-07	5.39771e-05	0.17014	63.66
6	192	63.5441	53.9568	0.000135031	0.000849663	0	0.150487	2.42857e-07	5.39771e-05	0.17014	63.66
6	192	63.5471	31.6726	0.000135143	0.000849494	0	0.150481	2.42857e-07	5.40286e-05	0.170039	63.66
6	192	63.5471	31.6726	0.000135143	0.000849494	0	0.150481	2.42857e-07	5.40286e-05	0.170039	63.66
6	192	63.5471	31.6726	0.000135143	0.000849494	0	0.150481	2.42857e-07	5.40286e-05	0.170039	63.66
6	192	63.5471	31.6726	0.000135143	0.000849494	0	0.150481	2.42857e-07	5.40286e-05	0.170039	63.66
7	192	55.454	56.1644	0.000138451	0.000866283	0	0.219614	2.42857e-07	5.49371e-05	0.211691	55.57
7	192	55.454	56.1644	0.000138451	0.000866283	0	0.219614	2.42857e-07	5.49371e-05	0.211691	55.57
7	192	55.454	56.1644	0.000138451	0.000866283	0	0.219614	2.42857e-07	5.49371e-05	0.211691	55.57
7	192	55.4516	43.1953	0.000138603	0.000866386	0	0.219603	2.42857e-07	5.47886e-05	0.211633	55.56
7	192	55.4516	43.1953	0.000138603	0.000866386	0	0.219603	2.42857e-07	5.47886e-05	0.211633	55.56
7	192	55.4516	43.1953	0.000138603	0.000866386	0	0.219603	2.42857e-07	5.47886e-05	0.211633	55.56
7	192	55.456	64.3123	0.000138183	0.000866377	0	0.219595	2.48571e-07	5.48457e-05	0.211756	55.57
7	192	55.456	64.3123	0.000138183	0.000866377	0	0.219595	2.48571e-07	5.48457e-05	0.211756	55.57
7	192	55.456	64.3123	0.000138183	0.000866377	0	0.219595	2.48571e-07	5.48457e-05	0.211756	55.57
7	192	55.456	64.3123	0.000138183	0.000866377	0	0.219595	2.48571e-07	5.48457e-05	0.211756	55.57
8	192	56.292	36.4238	0.000141329	0.000877383	0	0.228076	2.37143e-07	5.59029e-05	0.251798	56.43
8	192	56.292	36.4238	0.000141329	0.000877383	0	0.228076	2.37143e-07	5.59029e-05	0.251798	56.43
8	192	56.292	36.4238	0.000141329	0.000877383	0	0.228076	2.37143e-07	5.59029e-05	0.251798	56.43
8	192	56.2968	57.1429	0.00014108	0.00087704	0	0.228083	2.37143e-07	5.57943e-05	0.251904	56.41
8	192	56.2968	57.1429	0.00014108	0.00087704	0	0.228083	2.37143e-07	5.57943e-05	0.251904	56.41
8	192	56.2968	57.1429	0.00014108	0.00087704	0	0.228083	2.37143e-07	5.57943e-05	0.251904	56.41
8	192	56.3041	68.2645	0.000141206	0.000877426	0	0.228168	2.37143e-07	5.57029e-05	0.252057	56.42
8	192	56.3041	68.2645	0.000141206	0.000877426	0	0.228168	2.37143e-07	5.57029e-05	0.252057	56.42
8	192	56.3041	68.2645	0.000141206	0.000877426	0	0.228168	2.37143e-07	5.57029e-05	0.252057	56.42
8	192	56.3041	68.2645	0.000141206	0.000877426	0	0.228168	2.37143e-07	5.57029e-05	0.252057	56.42
9	192	56.6033	80.083	0.00014994	0.0009346	0	0.23786	2.37143e-07	5.86886e-05	0.330041	56.72
9	192	56.6033	80.083	0.00014994	0.0009346	0	0.23786	2.37143e-07	5.86886e-05	0.330041	56.72
9	192	56.6033	80.083	0.00014994	0.0009346	0	0.23786	2.37143e-07	5.86886e-05	0.330041	56.72
9	192	56.5863	76.2376	0.000149697	0.000930711	0	0.237698	2.37143e-07	5.83086e-05	0.329706	56.70
9	192	56.5863	76.2376	0.000149697	0.000930711	0	0.237698	2.37143e-07	5.83086e-05	0.329706	56.70
9	192	56.5863	76.2376	0.000149697	0.000930711	0	0.237698	2.37143e-07	5.83086e-05	0.329706	56.70
9	192	56.5822	51.269	0.000149374	0.000930491	0	0.30162	2.4e-07	5.86114e-05	0.329422	56.71
9	192	56.5822	51.269	0.000149374	0.000930491	0	0.30162	2.4e-07	5.86114e-05	0.329422	56.71
9	192	56.5822	51.269	0.000149374	0.000930491	0	0.30162	2.4e-07	5.86114e-05	0.329422	56.71
9	192	56.5822	51.269	0.000149374	0.000930491	0	0.30162	2.4e-07	5.86114e-05	0.329422	56.71
10	192	48.6257	82.4337	0.000156249	0.000955114	0	0.321554	2.37143e-07	6.07343e-05	0.348604	48.78
10	192	48.6257	82.4337	0.000156249	0.000955114	0	0.321554	2.37143e-07	6.07343e-05	0.348604	48.78
10	192	48.6257	82.4337	0.000156249	0.000955114	0	0.321554	2.37143e-07	6.07343e-05	0.348604	48.78
10	192	48.6422	87.3933	0.000155154	0.000957054	0	0.32175	2.42857e-07	6.05571e-05	0.349178	48.76
10	192	48.6422	87.3933	0.000155154	0.000957054	0	0.32175	2.42857e-07	6.05571e-05	0.349178	48.76
10	192	48.6422	87.3933	0.000155154	0.000957054	0	0.32175	2.42857e-07	6.05571e-05	0.349178	48.76
10	192	51.6897	81.9379	0.00015658	0.000960857	0	0.385535	2.37143e-07	6.08286e-05	0.314108	51.81
10	192	51.6897	81.9379	0.00015658	0.000960857	0	0.385535	2.37143e-07	6.08286e-05	0.314108	51.81
10	192	51.6897	81.9379	0.00015658	0.000960857	0	0.385535	2.37143e-07	6.08286e-05	0.314108	51.81
10	192	51.6897	81.9379	0.00015658	0.000960857	0	0.385535	2.37143e-07	6.08286e-05	0.314108	51.81
11	192	48.9172	90.3518	0.00016274	0.000997337	0	0.398414	2.4e-07	6.28971e-05	0.324206	49.03
11	192	48.9172	90.3518	0.00016274	0.000997337	0	0.398414	2.4e-07	6.28971e-05	0.324206	49.03
11	192	48.9172	90.3518	0.00016274	0.000997337	0	0.398414	2.4e-07	6.28971e-05	0.324206	49.03
11	192	48.9074	87.9397	0.000162923	0.000995226	0	0.398345	2.34286e-07	6.30457e-05	0.323816	49.02
11	192	48.9074	87.9397	0.000162923	0.000995226	0	0.398345	2.34286e-07	6.30457e-05	0.323816	49.02
11	192	48.9074	87.9397	0.000162923	0.000995226	0	0.398345	2.34286e-07	6.30457e-05	0.323816	49.02
11	192	48.8998	86.8673	0.000163014	0.000996789	0	0.398262	2.37143e-07	6.29086e-05	0.323561	49.03
11	192	48.8998	86.8673	0.000163014	0.000996789	0	0.398262	2.37143e-07	6.29086e-05	0.323561	49.03
11	192	48.8998	86.8673	0.000163014	0.000996789	0	0.398262	2.37143e-07	6.29086e-05	0.323561	49.03
11	192	48.8998	86.8673	0.000163014	0.000996789	0	0.398262	2.37143e-07	6.29086e-05	0.323561	49.03
12	192	50.4275	88.6121	0.000169603	0.00102849	0	0.316587	2.4e-07	6.59286e-05	0.482607	50.59
12	192	50.4275	88.6121	0.000169603	0.00102849	0	0.316587	2.4e-07	6.59286e-05	0.482607	50.59
